date,order_id,email,page_visited,duration,total_basket,has_confirmed
2021-01-17,2bd6aa87-b45e-421d-a19f-4ba5eb0cb1a1,sbeinkehs@washington.edu,,546.59,102.23,1
2021-01-17,74d557db-6571-4368-99c3-64003fb25855,edurdlelw@barnesandnoble.com,10.0,281.64,17.13,1
2021-01-17,9eb3227e-bab3-4305-af24-23c6bf2e75dd,epalince@google.nl,8.0,766.93,159.41,1
2021-01-17,3db2cd70-0b12-4fbd-bf46-77a037159679,mscogganhy@elegantthemes.com,8.0,447.14,530.97,1
2021-01-17,e52d9081-46a6-4eb8-9f58-63f76db8906c,lskellern3m@alexa.com,9.0,324.84,547.84,1
2021-01-17,3cc19b64-ff77-4d0b-827d-89956d407c69,tferrersfw@ning.com,6.0,674.07,723.47,1
2021-01-17,fd4b0f28-17dd-4231-aab3-fb468c927498,tillwellmz@sbwire.com,8.0,519.08,28.34,1
2021-01-17,9c8d7b7e-78d4-4641-9f74-2a14d48431a2,ecorradettik9@nationalgeographic.com,1.0,339.6,707.85,1
2021-01-23,79e7d722-2012-4640-9bf7-5a8eb5d4b389,fbeddingk@uiuc.edu,17.0,108.6,274.53,1
2021-01-23,d30d7a49-5709-48d4-b758-20542eea987e,mfrankomri@npr.org,13.0,917.91,251.41,1
2021-01-23,69c1c685-9def-4ac9-b10d-9957be6f7eb7,jchalfantlq@sphinn.com,10.0,483.94,176.63,1
2021-01-23,91a7529f-cc73-4699-961c-18ef3e648d6e,fsprigingsq0@freewebs.com,8.0,326.75,614.24,0
2021-01-23,ab4fefed-0b91-41f6-aac0-11fe06ccb757,tdocker8q@pbs.org,,171.1,384.7,1
2021-01-23,1ba370cd-42e3-4d3e-b57c-1715a7c15304,ewyvill4e@bbc.co.uk,14.0,710.52,737.95,1
2021-01-23,d54e5353-b5f7-481d-9521-2c19d01e480d,oswatland1@gizmodo.com,7.0,945.94,294.42,1
2021-01-23,b31bca85-96d4-40b9-ada3-12baa419c271,cgarlick4@google.it,6.0,364.85,307.33,1
2021-01-23,3deb5ce9-57c4-42f3-943d-75a0c3d845e5,gflewitt4w@whitehouse.gov,6.0,86.28,240.93,1
2021-01-23,57929b08-73fd-4c81-9449-6ce6682a2d95,bgillbeybc@answers.com,2.0,913.17,298.1,1
2021-01-23,815d3f0d-5a8d-4922-8b28-a54c14003e83,ocomolettij0@i2i.jp,13.0,55.14,470.02,1
2021-01-24,1ee1c364-cf30-400d-aa61-b90e837be0e2,wlunk66@flavors.me,3.0,256.7,564.87,1
2021-01-24,f329d41e-23af-45a1-b0a9-81663c68ae1a,pthamesdg@ed.gov,7.0,703.56,124.23,1
2021-01-24,1d7461db-15af-4dc0-8839-8858877e68fb,sroffna@apple.com,7.0,85.29,588.64,1
2021-01-24,d0a54a5b-1576-4dde-a675-b378e63b2a26,breucastle55@gnu.org,10.0,48.54,707.86,1
2021-01-24,63c44f6e-8e92-46f0-888d-99244b3c54a9,jhansleykt@businesswire.com,5.0,726.82,703.74,1
2021-01-24,2c652067-3a7a-440c-83c9-c92f9f607ec5,cricciardinv@boston.com,1.0,935.0,402.68,1
2021-01-24,753cde0f-02a6-4bac-a146-bab04d8a0dee,dcrottagh21@eepurl.com,10.0,559.91,644.85,1
2021-01-24,4ee5c130-1c97-4b50-b911-c2c799fb918b,mpeddersenr3@cdbaby.com,5.0,77.4,196.5,1
2021-01-24,1c0e37ec-85f4-4b92-b63c-785a9487bdf3,aoverpool1n@1und1.de,9.0,523.25,348.99,1
2021-01-24,b5eedd05-a114-4f0a-ab3c-3d642b46f859,hthrelfallkp@indiatimes.com,11.0,723.01,716.92,1
2021-01-24,c61a30aa-5e7e-4fc3-8591-48513d29e354,gstarrin@usgs.gov,2.0,684.12,67.37,1
2021-01-24,86baf7fd-cd0c-444d-8978-fa5ab60d530c,sdreinanf6@fda.gov,4.0,588.6,285.43,1
2021-01-24,b543c388-73dd-4d3d-9acb-23dd3affbc42,pportinarila@statcounter.com,10.0,786.94,508.4,1
2021-01-24,a3eb6008-381f-40b2-8c42-d17f24a3cb18,eguillondb5@go.com,13.0,612.02,619.56,1
2021-01-24,e7ad70c3-814b-464b-a275-0cb3980d8b52,efoatj0@cbslocal.com,17.0,271.35,51.87,1
2021-01-25,42bba308-881a-41c0-bdc3-660d8ef6062a,rwennamr8@scientificamerican.com,4.0,317.02,519.51,1
2021-01-25,e72b1ce6-30a6-4df4-bd1b-8842f92a69ab,cmatiewe6l@tumblr.com,6.0,392.38,655.9,1
2021-01-25,0707e278-e543-488c-bf99-07af727c7152,gmattsiv@g.co,9.0,585.71,650.53,1
2021-01-25,0d261b04-fcb2-4abe-be14-a3be81cd3e7c,glindforsjs@ehow.com,11.0,669.57,459.9,0
2021-01-25,a3f739cd-4219-4558-b9f8-c03f26a765e1,gbriant6c@miitbeian.gov.cn,,555.82,366.95,1
2021-01-25,b687616a-3f30-418e-af21-0823acb97f99,vcleaves2t@dailymail.co.uk,8.0,787.57,503.13,0
2021-01-25,e0df031d-bd54-47a6-96ba-883a60c47e86,rdongate96@t.co,12.0,170.89,208.08,1
2021-01-25,0b457b9e-82ca-46f1-a343-44c7d17b907a,lgimletcv@zdnet.com,6.0,463.79,411.84,1
2021-01-26,6492e56b-4c5e-436d-8d39-0404ae9b6888,tdoughtyh5@wix.com,4.0,841.16,410.87,1
2021-01-26,1b70ae5e-efa6-43d4-99bb-be84f0b34e2a,bpattesall34@w3.org,7.0,673.31,572.59,0
2021-01-26,48ab37fb-f1ee-43b4-bdd1-c70d67bd4d0c,tthodyls@biglobe.ne.jp,4.0,219.88,706.71,1
2021-01-26,32be1a2d-fe4e-450b-9b96-b07a8f9c20fb,lelt48@google.com.hk,5.0,101.6,486.38,1
2021-01-26,e166233f-bb20-465d-afc2-10d194e45fb9,ftoeex@godaddy.com,8.0,242.44,205.17,1
2021-01-26,e35390ea-3e4e-45dd-be77-d22f9f8ddf84,vbaxstare57@networksolutions.com,16.0,64.89,302.6,1
2021-01-26,5b850b4b-4f78-4890-8b02-0bd485f4fc2f,ghullemt@technorati.com,2.0,241.96,541.35,0
2021-01-26,dda60f7f-3a94-44ed-b472-eee6a436ef5e,rwithullcb@nyu.edu,10.0,48.84,303.82,0
2021-01-26,ce81140c-e83d-472f-b000-239c6eba7281,iwakeley8v@t-online.de,7.0,131.67,552.69,1
2021-01-26,0fcb78af-0c2d-4469-8288-8084bc021ffd,rbaddoehb@delicious.com,15.0,438.6,642.78,0
2021-01-26,c0297f0d-7a8c-41c5-84eb-4db254115044,efisbburnef2@intel.com,14.0,53.59,194.5,1
2021-01-26,a7421f8a-b115-49c3-90bf-302fb737f20a,mdearelljk@patch.com,8.0,225.28,220.08,1
2021-01-26,526516fe-232e-4a12-91ed-597e712dedb0,jvanderbeekfk@mlb.com,15.0,288.27,628.98,1
2021-01-26,38c26ff2-a668-450d-8508-b17fa4dd3a2f,afilovdg@hibu.com,4.0,241.83,167.48,1
2021-01-27,54fc216f-56cc-4b71-af77-2ab83664556e,cmowsleycz@multiply.com,8.0,335.14,334.45,1
2021-01-27,566cd26b-8723-434b-aef5-19ea1db6ac70,agowercp@hao123.com,15.0,262.35,756.55,1
2021-01-27,c8a5a28b-0fdb-4e8b-8656-5aafa2ff1984,ckerwinge@bigcartel.com,3.0,541.65,495.2,0
2021-01-27,9e9b8d24-0651-43fa-be94-35ca26d2a65b,ahuburnm2@booking.com,5.0,700.4,383.06,1
2021-01-27,35e1ca1b-8443-4d8e-8b51-883a835ec65e,jhowieoz@comcast.net,10.0,538.34,428.98,0
2021-01-27,ee560f9b-d567-4c79-a1a5-e984207e232e,sgiacovelli8b@amazon.com,8.0,961.5,358.58,1
2021-01-27,cd3b664a-6318-4788-b0eb-f7ccf7c19450,ptrueny@vimeo.com,,756.42,614.01,1
2021-01-27,34bbe9f1-ae9d-4520-8b04-4f83927315df,ddanaharcl@xing.com,10.0,236.02,204.39,1
2021-01-27,922a17c4-5074-41ae-98e7-fc806beae6b0,flurcockre@yellowbook.com,4.0,762.68,368.27,1
2021-01-27,c313c83e-eb62-42a4-8ae2-494759148c11,tsamson6u@nsw.gov.au,5.0,433.58,321.7,1
2021-01-27,0e566184-b429-436f-9b90-d96af9053335,dkeffordgr@phoca.cz,,305.36,194.97,1
2021-01-27,f29a687f-40c9-462c-9699-355592d3180a,bbaggaleynu@hubpages.com,4.0,690.24,586.48,1
2021-01-27,07c6a5a0-0a6d-4db8-90db-d0dc6ec2f678,mdullaghano@mozilla.org,8.0,954.44,73.13,1
2021-01-27,b8166e0e-708f-4d38-9396-7a0953d9dd4e,kbeverstocknb@npr.org,6.0,303.04,640.13,1
2021-01-28,5df8f77c-67cb-478e-808e-8b2703d38fde,mheinsh5i@google.com,9.0,480.32,456.1,1
2021-01-28,d6ed19e1-be41-4852-89b8-ffa521e52bfc,dbantockps@360.cn,7.0,771.17,316.01,1
2021-01-28,8ebad000-c964-49cf-9a01-8b6a363aefd9,tbrickstock1a@sitemeter.com,5.0,634.82,551.99,1
2021-01-28,c000d9b2-2b50-4516-91c1-8d274805d3f4,sbradie4z@smh.com.au,4.0,299.9,476.95,0
2021-01-28,a0db519c-1046-4491-85a2-80259b9e23ee,jculvey9n@un.org,8.0,837.06,697.1,1
2021-01-28,68b86dad-3ed2-44b1-9ed8-e2645463de2e,drisdaleqw@bandcamp.com,18.0,424.51,172.4,1
2021-01-28,8d97623b-4f05-45d7-bc32-1b1152a4eb40,rbernardeschio9@networkadvertising.org,7.0,708.48,249.96,1
2021-01-28,226e1607-8c80-49e7-b3f9-ec516abf9b2c,dbecraftir@npr.org,8.0,336.16,734.66,1
2021-01-28,a99602c1-85ed-487c-9087-30d6c7f5cad8,pstatec9@newsvine.com,,227.19,274.01,1
2021-01-28,73b46bdb-bdb6-4e7c-b3b4-29775f08bb8a,vlord23@dmoz.org,,369.3,340.97,1
2021-01-28,d3518924-f311-4d0e-828b-198fb17d2940,drafflesoz@yahoo.com,4.0,418.92,519.75,1
2021-01-28,4a6d1115-bc31-4c4b-a945-4ee1748fc16d,wcromackhm@over-blog.com,8.0,982.89,184.39,1
2021-01-28,ac849dc7-95d4-4183-81bc-70139ef2e836,ssanderson9x@simplemachines.org,4.0,906.42,394.83,1
2021-01-28,75142ed2-709c-4c4a-886e-f4918fac6f23,wgrando9@wikia.com,4.0,367.22,79.11,1
2021-01-28,5afe2a93-72b8-4f43-863c-aab92e6d3006,jbroyio@cam.ac.uk,3.0,383.92,566.32,0
2021-01-28,b02cb6e0-07ad-42d5-af6a-52baca601582,cjackeng@senate.gov,4.0,966.64,544.91,0
2021-01-28,3f2669b5-4d52-4628-ab8a-ac5d4deb84b7,edurnoip@ucoz.com,17.0,151.2,579.76,1
2021-01-29,d3f36ea6-3af1-4541-9e98-824aea4eb76b,gbrabbanp7@angelfire.com,3.0,765.69,423.74,1
2021-01-29,4cf9b1f0-83fa-4174-b107-221689cf0126,ahughlock44@plala.or.jp,2.0,698.14,761.61,0
2021-01-29,8f8df431-7cdc-414e-adf0-bd33e5a61a67,jdarnbroughpd@utexas.edu,11.0,331.26,651.18,1
2021-01-29,4c9dfb27-a523-44b0-ad5e-1d756595e6eb,cwigg49@skype.com,11.0,930.42,721.41,1
2021-01-29,aa9d0b7b-e862-4c3e-b833-435705b78f73,gboydle1j@tuttocitta.it,4.0,966.64,69.68,1
2021-01-29,c1603c37-5ee0-43ef-9318-468d1045769d,lsaltmarshehx@odnoklassniki.ru,12.0,744.11,84.73,1
2021-01-29,7b5a8e3f-15bb-4d56-b674-331ea7bafbae,mgreatbacheq@hatena.ne.jp,13.0,110.88,24.34,1
2021-01-29,2b5544f0-d572-47f2-8866-eabc67198620,abresnenfz@yandex.ru,8.0,493.21,665.81,1
2021-01-29,b57c0446-9d0e-48f9-b03d-be96ff3e9a70,hsemechiko6@abc.net.au,4.0,876.73,229.81,0
2021-01-29,f48e2df3-7c70-45ce-bfae-4738fadb3463,areapern1@alexa.com,,429.11,380.34,1
2021-01-29,b7a69160-5f43-463e-b205-83c797da024f,acalei6@unicef.org,10.0,147.33,598.26,1
2021-01-29,e86929d4-9b8d-48b8-a118-478db233d8f3,rrehmekb@mozilla.org,1.0,946.44,763.13,0
2021-01-29,47c8782f-4a2a-494e-ba5a-33e53ada5bdd,crevensjh@godaddy.com,9.0,654.81,422.42,1
2021-01-29,c85775f2-996d-41ba-bb81-8900877cda34,bcouch9b@sbwire.com,5.0,422.74,782.77,1
2021-01-29,33869d65-5a58-4b24-af25-e2bd4083bd9d,fmclukiei2@mysql.com,7.0,586.39,410.79,1
2021-01-29,a5fb259b-09a4-47a9-bc1b-a2c68347589c,grudolfer6a@google.fr,11.0,867.99,399.36,1
2021-01-29,efedd20e-6c43-4450-9296-e0e867c95277,jmoxsomhh@statcounter.com,7.0,296.84,709.16,1
2021-01-29,203e093d-d7c8-493a-bcb5-4d71268ae632,jturfittrj@tuttocitta.it,15.0,994.92,261.33,1
2021-01-30,ba9741d0-9ad7-4947-b377-0fe440204ce3,calastair6f@meetup.com,16.0,994.65,215.35,1
2021-01-30,12de2519-869e-4ee6-9d5c-24884c5c05f8,twilborl0@hhs.gov,7.0,253.64,254.16,1
2021-01-30,28612d56-93b4-43bf-a42d-3c6d41881712,blethlay15@skyrock.com,7.0,435.74,78.42,1
2021-01-30,87dbc195-8d2a-4453-80b6-7b6dc1a86341,cmcbeath8y@nymag.com,7.0,417.96,378.82,1
2021-01-30,48cc68f4-a0bf-4365-af8c-4e93f42d0d6a,ftalletn4@wp.com,9.0,850.03,303.0,0
2021-01-30,cf64215c-7a08-4fa3-865f-8666e72464fc,cstrangewaykz@usnews.com,11.0,405.77,725.4,1
2021-01-30,10b8f194-dadc-4199-a821-52d595b82f52,jmateevf7@time.com,7.0,178.25,297.42,1
2021-01-30,8d3bbc51-6400-403c-b29c-7a4bd95f3432,mtrace3x@jimdo.com,10.0,731.31,634.2,1
2021-01-30,25c08472-af07-4a25-ad77-1ed659e3d04f,nblaxlande2s@nydailynews.com,7.0,888.95,699.35,1
2021-01-30,23c4f40f-4767-489c-a017-42f150ed06a2,ttalbyhv@printfriendly.com,9.0,405.94,422.25,1
2021-01-30,1e525210-32b4-4512-88e6-0adc69714955,fabbetno@sphinn.com,5.0,446.84,763.91,1
2021-01-30,2a0490d8-f373-4397-a2e0-cbfe4f3e964d,bdimitresco9a@kickstarter.com,7.0,287.73,451.39,1
2021-01-30,52b9a4f1-7610-448d-a374-1caaf4b2d82f,rmcmenamiec@ebay.com,6.0,144.32,49.13,0
2021-01-30,9823a2af-e9ac-4b58-a761-4b8720cb7123,deste2i@prnewswire.com,7.0,163.42,248.09,1
2021-01-30,d7b5677e-00f9-4e84-940f-ff4c80d56dae,lbloxsum9s@feedburner.com,10.0,669.5,547.69,1
2021-01-31,9095222b-bb5f-4179-855b-44a3ec1c101b,ddarque40@amazon.de,11.0,579.42,565.19,1
2021-01-31,6802f15e-04b3-4810-a0bd-cd509d305464,flaverty2f@networkadvertising.org,6.0,297.31,106.04,1
2021-01-31,132a9af9-cc3f-4e8c-9c79-7a001ed7cc9b,sdumberelld9@wiley.com,8.0,978.18,521.85,1
2021-01-31,79e783e3-cdc4-4a3c-b09e-9111fd5394ab,tredond2@google.it,11.0,870.34,595.6,1
2021-01-31,0bfef3d0-093b-46e1-a87c-ce46b11ab3d5,druggenqy@blog.com,6.0,988.58,177.04,1
2021-01-31,0ccfac00-8314-48bc-9355-7128f461399f,glauret94@fastcompany.com,9.0,860.58,754.83,1
2021-01-31,ebae9d07-be77-4169-86ab-cec51d66a3c4,bwaldren7i@dedecms.com,2.0,166.24,662.49,1
2021-01-31,e905cb7b-5bd3-4712-82d0-1413c85d270c,bbeeckmg@cnbc.com,4.0,226.31,609.0,0
2021-01-31,7a3afc40-a13c-4e3b-8926-64ae52f2f5c6,eknuckles1k@fda.gov,9.0,596.49,537.9,1
2021-01-31,70a525d9-11a7-4a80-b3bd-522dd49cd36f,mcaras65@bbc.co.uk,5.0,66.53,779.7,1
2021-01-31,3ba3e9d3-5854-4b39-9d33-2de5d7abdd17,jvigers7p@oracle.com,1.0,699.85,397.43,1
2021-01-31,cb5a1141-06b7-4cc7-8d8c-c77fa6a6e0f4,dbagguleypb@cbslocal.com,10.0,503.03,170.62,1
2021-01-31,ec8e7401-13e1-48dc-9f69-52c23dfc6156,npoulsum1a@zdnet.com,7.0,459.23,357.7,1
